t5_30,2.4,1.4,2.10,2.1,5.2,t5_13,3.8,t2_2_E.4,t4_4_11.00.00_1,t4_4_09.00.00_2,t5_26,t5_49,t5_4,t5_10,t5_34,t5_51,2.13,2.3,7.3,2.9,t5_46,4.3,t5_11,t5_36,t5_12,4.2,t5_20,4.1,3.9,3.4,t2_1_E.1,t2_3_E.4,2.11,t5_64,1.8,t4_4_38.00.00_3,t5_52,t2_3_E.7,t5_56,t5_60,1.9,1.7,t2_3_E.5,2.15,2.5,t5_24,t5_55,t1_6,5.8,t5_45,t5_3,2.8,t2_2_E.5,t5_43,2.6,3.12,t5_62,t5_48,t5_50,3.1,t5_54,7.4,t5_16,2.7,1.11,t5_53,t4_4_15.00.00_1,t5_14,t5_22,t5_18,t5_23,t2_3_E.2,t4_4_09.00.00_1,1.15,name,1.12,address,t5_1,7.5,t4_4_38.00.00_2,t5_39,1.6,1.13,t5_19,t4_4_notag_2,1.10,t5_44,1.1,5.1,7.2,t5_57,t5_8,t5_32,t1_7,t5_9,t5_7,t4_4_15.00.00_2,t5_41,5.3,t2_1_E.8,7.1,t2_2_E.8,t2_2_E.1,2.16,t5_21,t4_4_38.00.00_1,t5_6,t5_59,3.10,t5_33,t5_5,3.5,t4_4_notag_3,1.3,t4_4_11.00.00_2,5.6,t4_4_11.00.00_3,t2_3_E.6,1.14,t5_15,3.11,5.7,3.7,2.12,t2_1_E.4,t5_2,t5_40,1.2,t2_3_E.1,t1_5,5.5,t4_4_notag_1,branches,5.4,t2_3_E.8,t5_17,t2_1_E.5,t1_3,t1_4,t5_35,t2_1_E.2,t4_4_15.00.00_3,2.14,t2_2_E.7,t2_1_E.6,3.2,3.13,4.4,t2_2_E.6,null,t5_42,t5_31,2.2,t5_47,t5_38,t5_29,t5_28,1.5,t4_4_09.00.00_3,3.6,t2_1_E.7,t5_58,t2_2_E.2,t5_25,6.1,t5_63,t5_27,3.3,t5_61,t5_37
"Доля научных работников, имеющих ученые степени, %","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования Web of Science, в расчете на 100 НПР, ед.","Усредненный по реализуемым направлениям (специальностям) минимальный балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме на программы бакалавриата и специалитета, балл","Доходы от НИОКР (за исключением средств бюджетов бюджетной системы Российской Федерации, государственных фондов поддержки науки) в расчете на одного НПР, тыс.руб.","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в информационно-аналитической системе научного цитирования Web of Science в расчете на 100 НПР, ед.","имеющихся на праве собственности, м",,"Удельный вес численности иностранных граждан из числа НПР в общей численности НПР, %","Финансово-экономическая деятельность, Пороговое значение","11.00.00 - Электроника, радиотехника и системы связи, Приведенный контингент студентов","09.00.00 - Информатика и вычислительная техника, Доля приведенного контингента студентов по   от общего приведенного контингента студентов организации","Общая численность работников образовательной организации (без внешних совместителей и работающих по договорам ГПХ), чел.","Площадь общежитий, м","чел., 673","Общая численность обучающихся по программам среднего профессионального образования, чел.","Средняя заработная плата научных работников (без внешних совместителей и работающих по договорам ГПХ), тыс. руб.","Доля студентов, не обеспеченных собственным общежитием, в числе студентов, нуждающихся в общежитии, %","Удельный вес численности НПР без ученой степени – до 30 лет, кандидатов наук – до 35 лет, докторов наук – до 40 лет, в общей численности НПР, %","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в Российском индексе научного цитирования (далее – РИНЦ) в расчете на 100 НПР, ед.","Удельный вес НПР, имеющих ученую степень кандидата и доктора наук, в общей численности НПР образовательной организации (без совместителей и работающих по договорам гражданско-правового характера), %","Удельный вес НИОКР, выполненных собственными силами (без привлечения соисполнителей), в общих доходах образовательной организации от НИОКР, %","Общая площадь зданий (помещений), м","Отношение средней заработной платы НПР в образовательной организации (из всех источников) к средней заработной плате по экономике региона, %","Число предприятий, с которыми заключены договоры на подготовку специалистов, ед.","Общая численность иностранных студентов, обучающихся по программам бакалавриата, специалитета, магистратуры, чел.","Число предприятий, являющихся базами практики, с которыми оформлены договорные отношения, ед.","Доля доходов из средств от приносящей доход деятельности в доходах по всем видам финансового обеспечения (деятельности) образовательной организации, %","Количество малых предприятий, ед.","Доходы образовательной организации из средств от приносящей доход деятельности в расчете на одного НПР, тыс.руб.","Численность зарубежных ведущих профессоров, преподавателей и исследователей, работающих в образовательной организации не менее 1 семестра, человек","Удельный вес численности иностранных студентов (кроме стран СНГ), завершивших освоение образовательных программ бакалавриата, программ специалитета, программ магистратуры, в общей численности студентов (приведенный контингент), %","Образовательная деятельность, Значение показателя","Финансово-экономическая деятельность, Изменение относительно прошлого года","Количество лицензионных соглашений, ед.","Доля внебюджетных средств в доходах от научных исследований и разработок, %","Удельный вес численности студентов, принятых по результатам целевого приема на первый курс на очную форму обучения по программам бакалавриата и специалитета в общей численности студентов, принятых на первый курс по программам бакалавриата и специалитета на очную форму обучения, %","38.00.00 - Экономика и управление, Доля приведенного контингента студентов от общего приведенного контингента студентов, обучающихся по данной   в регионе","Количество персональных компьютеров, ед.","Приведенный контингент, Изменение относительно прошлого года","Доходы филиала  из всех источников, тыс. руб.","Доля доходов филиала  из бюджета субъекта РФ и местного бюджета, %","Удельный вес численности студентов (приведенного контингента), обучающихся по программам магистратуры, в общей численности приведенного контингента обучающихся по образовательным программам бакалавриата, специалитета и магистратуры, %","Численность студентов, принятых по результатам целевого приема на первый курс на очную форму обучения по программам бакалавриата и специалитета, человек","Заработная плата ППС, Изменение относительно прошлого года","Количество научных журналов, в том числе электронных, издаваемых образовательной организацией, ед.","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования Scopus, в расчете на 100 НПР, ед.","Число диссертационных советов, ед.",,Учредитель(и),"Количество экземпляров печатных учебных изданий (включая учебники и учебные пособия) из общего количества единиц хранения библиотечного фонда, состоящих на учете, в расчете на одного студента (приведенного контингента), ед.",,"чел., 0","Удельный вес доходов от НИОКР в общих доходах образовательной организации, %","Заработная плата ППС, Пороговое значение","Доходы филиала  от образовательной деятельности из иностранных источников, тыс. руб.","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования РИНЦ, в расчете на 100 НПР, ед.","Объем средств, полученных образовательной организацией от выполнения НИОКР от иностранных граждан и иностранных юридических лиц, тыс.руб.","Доля доходов филиала  от научных исследований и разработок в общих доходах филиала , %","Площадь, предназначенная для научно-исследовательских подразделений, м","Площадь крытых спортивных сооружений, м","Удельный вес численности иностранных студентов (кроме стран Содружества Независимых Государств (далее – СНГ)), обучающихся программам бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент), %","Наличие электронной библиотечной системы, да/нет","Число НПР, имеющих ученую степень кандидата и доктора наук, в расчете на 100 студентов, ед.","Общее количество публикаций организации в расчете на 100 НПР, ед.","Общий объем научно-исследовательских и опытно-конструкторских работ (далее – НИОКР), тыс.руб.","Удельный вес численности студентов, имеющих диплом бакалавра, специалиста или магистра других организаций, принятых на первый курс на обучение по программам магистратуры образовательной организации, в общей численности студентов, принятых на первый курс по программам магистратуры на очную форму обучения, %","Доля персональных компьютеров, имеющих доступ к Интернету, %","15.00.00 - Машиностроение, Приведенный контингент студентов","Общий объем средств, поступивших (за отчетный год) от выполнения НИОКР, выполненных собственными силами, тыс. руб.","Доля аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров, обучающихся в очной форме, %","Количество технопарков, ед.","Общая численность докторантов, чел.","Научно-исследовательская деятельность, Изменение относительно прошлого года","09.00.00 - Информатика и вычислительная техника, Приведенный контингент студентов","Удельный вес численности студентов, обучающихся по направлениям подготовки бакалавриата, специалитета, и магистратуры по областям знаний «Инженерное дело, технологии и технические науки», «Здравоохранение и медицинские науки», «Образование и педагогические науки», с которыми заключены договоры о целевом обучении, в общей численности студентов, обучающихся по указанным областям знаний, %",Наименование образовательной организации,"Удельный вес численности обучающихся по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, ассистентуры-стажировки, имеющих диплом бакалавра, диплом специалиста или диплом магистра других организаций в общей численности обучающихся по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, ассистентуры-стажировки, %",Адрес,"Общая численность студентов, обучающихся по программам бакалавриата, специалитета, магистратуры, чел.","Доля штатных работников ППС в общей численности ППС, %","38.00.00 - Экономика и управление, Доля приведенного контингента студентов по   от общего приведенного контингента студентов организации","Общая численность обучающихся по очной форме обучения по программам бакалавриата, специалитета, магистратуры, реализуемым совместно с зарубежными вузами и ведущим к получению двух дипломов, чел.","Численность студентов, победителей и призеров олимпиад школьников, принятых на очную форму обучения на первый курс по программам бакалавриата и специалитета по специальностям и (или) направлениям подготовки, соответствующим профилю олимпиады школьников, без вступительных испытаний, человек","Численность аспирантов (адъюнктов), ординаторов, интернов, ассистентов-стажеров образовательной организации в расчете на 100 студентов (приведенного контингента), человек","Количество центров коллективного пользования научным оборудованием, ед.",notag,"Удельный вес численности обучающихся (приведенного контингента), по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, интернатуры, ассистентуры-стажировки в общей численности приведенного контингента обучающихся по основным образовательным программам высшего образования, %","Количество созданных результатов интеллектуальной деятельности, имеющих правовую охрану за пределами России, ед.","Средний балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета за счет средств соответствующих бюджетов бюджетной системы РФ, балл","Общая площадь учебно-лабораторных помещений в расчете на одного студента (приведенного контингента),, м","Удельный вес НПР имеющих ученую степень доктора наук, в общей численности НПР, %","Доходы филиала  из внебюджетных источников, тыс. руб.","Доля обучающихся по программам магистратуры в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры, %","Доля ППС возрастной категории моложе 40 лет, %",Профиль организации,"Общая численность слушателей программ дополнительного профессионального образования, чел.","Доля обучающихся по программам бакалавриата в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры, %","15.00.00 - Машиностроение, Доля приведенного контингента студентов по   от общего приведенного контингента студентов организации","Число статей, подготовленных совместно с зарубежными организациями, ед.","закрепленных на праве оперативного управления, м","Дополнительный показатель, Значение показателя","Удельный вес НПР, имеющих ученую степень кандидата наук, в общей численности НПР, %","Дополнительный показатель, Пороговое значение","Образовательная деятельность, Пороговое значение","Количество полученных грантов за отчетный год в расчете на 100 НПР, ед.","Общая численность аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров, чел.","38.00.00 - Экономика и управление, Приведенный контингент студентов","Доля обучающихся по программам бакалавриата, специалитета, магистратуры в очной форме, %","Доля доходов филиала  из федерального бюджета, %","Удельный вес численности иностранных граждан (кроме стран СНГ) из числа аспирантов (адъюнктов), ординаторов, интернов, ассистентов-стажеров образовательной организации в общей численности аспирантов (адъюнктов), ординаторов, интернов, ассистентов-стажеров, %","Средняя заработная плата ППС (без внешних совместителей и работающих по договорам ГПХ), тыс. руб.","Средний балл ЕГЭ студентов, принятых на обучение по программам бакалавриата и специалитета, по всем формам обучения, балл","Удельный вес численности иностранных студентов из стран СНГ, завершивших освоение образовательных программ бакалавриата, программ специалитета, программ магистратуры, в общей численности студентов (приведенный контингент), %",notag,"Средний балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета с оплатой стоимости затрат на обучение физическими и юридическими лицами, балл","11.00.00 - Электроника, радиотехника и системы связи, Доля приведенного контингента студентов по   от общего приведенного контингента студентов организации","Количество персональных компьютеров в расчете на одного студента (приведенного контингента), ед.","11.00.00 - Электроника, радиотехника и системы связи, Доля приведенного контингента студентов от общего приведенного контингента студентов, обучающихся по данной   в регионе","Трудоустройство, Изменение относительно прошлого года","Удельный вес численности слушателей из сторонних организаций в общей численности слушателей, прошедших обучение в образовательной организации по программам повышения квалификации или профессиональной переподготовки, %","Общий объем средств, поступивших (за отчетный год) от выполнения работ, услуг, связанных с научными, научно-техническими, творческими услугами и разработками, выполненных собственными силами, тыс. руб.","Удельный вес численности иностранных граждан из стран СНГ из числа аспирантов (адъюнктов), ординаторов, интернов, ассистентов-стажеров образовательной организации в общей численности аспирантов (адъюнктов), ординаторов, интернов, ассистентов-стажеров, %","Удельный вес стоимости машин и оборудования (не старше 5 лет) в общей стоимости машин и оборудования, %","Численность студентов иностранных образовательных организаций, прошедших обучение в образовательной организации по образовательным по очной форме обучения по образовательным программам бакалавриата, программам специалитета, программам магистратуры, не менее семестра (триместра) в расчете на 100 студентов, обучающихся по очной форме обучения, ед.","Удельный вес средств, полученных образовательной организацией от использования результатов интеллектуальной деятельности, в общих доходах образовательной организации, %","Финансово-экономическая деятельность, Значение показателя","чел., 327","Общая численность иностранных аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров, чел.","Средний балл ЕГЭ студентов университета, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета за счет средств соответствующих бюджетов бюджетной системы Российской Федерации, за исключением лиц, поступивших с учетом особых прав и в рамках квоты целевого приема, балл","Образовательная деятельность, Изменение относительно прошлого года",web-сайт,"предоставленных в аренду, м",notag,Количество филиалов,"предоставленных в безвозмездное пользование, м","Дополнительный показатель, Изменение относительно прошлого года","Количество бизнес-инкубаторов, ед.","Заработная плата ППС, Значение показателя",Ректор,Ведомственная принадлежность,,"Научно-исследовательская деятельность, Значение показателя","15.00.00 - Машиностроение, Доля приведенного контингента студентов от общего приведенного контингента студентов, обучающихся по данной   в регионе","Удельный вес научно-педагогических работников, защитивших кандидатские и докторские диссертации за отчетный период в общей численности НПР, %","Приведенный контингент, Пороговое значение","Трудоустройство, Значение показателя","Удельный вес численности иностранных студентов из СНГ, обучающихся по программам бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент), %","Объем средств от образовательной деятельности, полученных образовательной организацией от иностранных граждан и иностранных юридических лиц, тыс.руб.","Доходы образовательной организации из всех источников в расчете на численность студентов (приведенный контингент), тыс.руб.","Трудоустройство, Пороговое значение",,"Доходы филиала из иностранных источников на выполнение НИОКР, тыс. руб.","Доля ППС возрастной категории моложе 65 лет, %","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в информационно-аналитической системе научного цитирования Scopus в расчете на 100 НПР, ед.","Площадь учебно-лабораторных зданий, м","Общее число образовательных программ высшего образования, реализуемых совместно с зарубежными вузами и ведущих к получению двух дипломов, ед.","Доля ППС, имеющих ученые степени, %","Общая численность научных работников (без внешних совместителей и работающих по договорам ГПХ), чел.","Численность студентов, победителей и призеров заключительного этапа всероссийской олимпиады школьников, членов сборных команд Российской Федерации, участвовавших в международных олимпиадах по общеобразовательным предметам по специальностям и (или) направлениям подготовки, соответствующим профилю всероссийской олимпиады школьников или международной олимпиады, принятых на очную форму обучения на первый курс по программам бакалавриата и специалитета без вступительных испытаний, человек","09.00.00 - Информатика и вычислительная техника, Доля приведенного контингента студентов от общего приведенного контингента студентов, обучающихся по данной   в регионе","Удельный вес численности студентов, обучающихся по очной форме обучения по образовательным программам бакалавриата, программам специалитета, программам магистратуры, прошедших обучение за рубежом не менее семестра (триместра), в общей численности студентов, обучающихся по очной форме обучения, %","Приведенный контингент, Значение показателя","Доля доходов филиала  из внебюджетных источников, %","Научно-исследовательская деятельность, Пороговое значение",,"Удельный вес выпускников, трудоустроившихся в течение календарного года, следующего за годом выпуска, в общей численности выпускников образовательной организации обучавшихся по основным образовательным программам высшего образования, %","Доля внебюджетных средств в доходах от образовательной деятельности, %","Общая численность ППС (без внешних совместителей и работающих по договорам ГПХ), чел.","Удельный вес численности иностранных студентов, завершивших освоение образовательных программ бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент), %","Доля доходов филиала  от образовательной деятельности в общих доходах филиала , %","Доля иностранных студентов в общей численности студентов, обучающихся по программам бакалавриата, специалитета, магистратуры, %"
